Header,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
14.945,5.20967909,0.34575802,36.73025198,0.34365357,0.96840178,-0.34321123,13.75546465,-12.93301169,1.80660241,-14.85427729,5.33787794,9.76153944,0,0.98910726,-1.15670765,12.81208843,-23.94982053,23.5266041,-1.93873261,0,0,0,0
14.95,5.14974969,0.42892941,37.31258876,0.3467075,0.96807614,-0.3428743,13.68266526,-13.02772047,1.97862129,-14.86786312,5.42379888,9.86852316,0,0.91918419,-1.25452754,13.24000789,-23.95650387,23.66191074,-1.73266032,0,0,0,0
14.955,5.1207042,0.51570653,37.89759575,0.34982327,0.96780436,-0.34256309,13.55097644,-13.10500966,2.1394941,-14.87170022,5.48411018,9.96517213,0,0.80307772,-1.37558162,13.67948192,-23.93428781,23.79120994,-1.54401617,0,0,0,0
14.96,5.04900567,0.61837482,38.46569132,0.35290433,0.96746159,-0.34223146,13.46978276,-13.21796091,2.35090943,-14.93820338,5.56467818,10.02805185,0,0.72534887,-1.45384795,14.09419968,-23.93156723,23.92512017,-1.34833902,0,0,0,0
14.965,4.98451626,0.71993139,39.03376361,0.35602132,0.96712903,-0.34190431,13.36956746,-13.32089231,2.57011054,-15.01861728,5.63594721,10.06088665,0,0.63461714,-1.54267459,14.51411542,-23.91586918,24.04908628,-1.15950766,0,0,0,0
14.97,4.94528393,0.83569319,39.5914318,0.35918766,0.9668448,-0.34158707,13.2100058,-13.4036311,2.86203013,-15.08096301,5.68335765,9.98743526,0,0.49226835,-1.63788002,14.95781397,-23.86954643,24.16651408,-1.02143631,0,0,0,0
14.975,4.8413417,0.94437239,40.13732667,0.36231973,0.96644724,-0.34123975,13.15191373,-13.52902922,3.11896893,-15.2366212,5.76197107,10.0044768,0,0.42942513,-1.69987465,15.34919375,-23.85263814,24.28108535,-0.82451099,0,0,0,0
14.98,4.78030298,1.05418183,40.68729455,0.36552468,0.96612208,-0.34089618,13.01072873,-13.6064654,3.44476745,-15.35340204,5.81145384,9.86861094,0,0.30925107,-1.79540227,15.77818078,-23.80283278,24.38145808,-0.67567704,0,0,0,0
14.985,4.66244616,1.17554949,41.21410308,0.36868154,0.96569665,-0.34053522,12.95393025,-13.74129306,3.72149549,-15.55468099,5.87094746,9.87936554,0,0.2477756,-1.84167291,16.15011249,-23.78713535,24.50078477,-0.47932503,0,0,0,0
14.99,4.58426765,1.288966,41.74929437,0.3719244,0.96533908,-0.34018139,12.8223736,-13.82139512,4.05555972,-15.7193705,5.92086552,9.73956251,0,0.13528252,-1.93007138,16.56025763,-23.73103258,24.59173132,-0.32137005,0,0,0,0
14.995,4.46053342,1.41463256,42.26366514,0.37512066,0.96489598,-0.33981028,12.75995686,-13.95229289,4.32849411,-15.95731711,5.97029175,9.74975656,0,0.07172338,-1.9741993,16.92326881,-23.71307873,24.70906613,-0.12524633,0,0,0,0
15,4.34794879,1.53659633,42.78458155,0.37836309,0.96447224,-0.33944184,12.67106227,-14.06456463,4.58881312,-16.19717068,6.03217448,9.73263946,0,-0.00566792,-2.03576141,17.29633995,-23.68097064,24.81080116,0.06628418,0,0,0,0
15.005,4.27191562,1.66588296,43.30134543,0.38166735,0.96411422,-0.33907694,12.5124677,-14.13646829,4.90123365,-16.40772507,6.09299829,9.5891504,0,-0.13893797,-2.12273163,17.69700342,-23.61551772,24.89217832,0.21253759,0,0,0,0
15.01,4.14369973,1.7881521,43.80397272,0.38492472,0.9636577,-0.33868473,12.44047626,-14.24895712,5.13380828,-16.69178708,6.18070685,9.59560932,0,-0.20064399,-2.1755698,18.05169496,-23.59232464,24.99558436,0.40351957,0,0,0,0
15.015,4.0494364,1.91629559,44.31717279,0.38823947,0.96326623,-0.33831063,12.30214308,-14.33169052,5.34817231,-16.95269664,6.29513539,9.54241969,0,-0.30966147,-2.25528707,18.43937162,-23.54151454,25.07153899,0.56813463,0,0,0,0
15.02,3.92765133,2.03817885,44.81448999,0.39152935,0.96281572,-0.33790205,12.21380542,-14.42711516,5.52902763,-17.2612876,6.45289631,9.53539486,0,-0.37762646,-2.3179769,18.79850945,-23.51734875,25.16544528,0.74837284,0,0,0,0
15.025,3.81660703,2.16026689,45.31679504,0.3948406,0.96238837,-0.33749206,12.10190209,-14.50998461,5.6671213,-17.57075963,6.65605311,9.51686964,0,-0.45451124,-2.3920843,19.16578342,-23.49074588,25.24203734,0.91961335,0,0,0,0
15.03,3.70861998,2.28218931,45.81561342,0.39815797,0.9619703,-0.33707418,11.98245171,-14.58575525,5.76665882,-17.89005662,6.91368853,9.49178694,0,-0.53399545,-2.46950724,19.53679565,-23.46318305,25.31252743,1.08015006,0,0,0,0
15.035,3.6030479,2.40390931,46.31080167,0.40147824,0.96156008,-0.33664375,11.85808509,-14.65471222,5.82344286,-18.22025093,7.22831089,9.46123953,0,-0.61231371,-2.54884718,19.91085446,-23.441048,25.37328991,1.22852572,0,0,0,0
15.04,3.5242385,2.55396634,46.80687224,0.40481408,0.96122238,-0.33624203,11.67903023,-14.72794759,5.79012509,-18.5494996,7.59594585,9.47111898,0,-0.75390348,-2.62328065,20.34505025,-23.38687017,25.40468398,1.28001997,0,0,0,0
15.045,3.40102937,2.65743029,47.28875406,0.4081098,0.96078643,-0.33574822,11.58679632,-14.78438397,5.77802626,-18.90983638,8.04069681,9.41302658,0,-0.78389682,-2.70117268,20.69730084,-23.39793091,25.45479332,1.42675025,0,0,0,0
15.05,3.29096537,2.76451537,47.77608961,0.41139988,0.96038699,-0.3352495,11.468822,-14.8322924,5.6962432,-19.26501729,8.52780995,9.34635877,0,-0.82331187,-2.78620794,21.06264763,-23.41162377,25.49014759,1.56051844,0,0,0,0
15.055,3.19518772,2.89236634,48.27003029,0.41467312,0.96004866,-0.33477187,11.31604046,-14.89256377,5.50094379,-19.61978869,9.03243661,9.32775407,0,-0.90553848,-2.86265053,21.48580861,-23.39724926,25.51034209,1.63113837,0,0,0,0
15.06,3.08711032,2.984369,48.73726728,0.41792418,0.9596596,-0.33420073,11.2048777,-14.91463794,5.35809087,-19.97442973,9.62618811,9.23614386,0,-0.90970633,-2.95336717,21.82053299,-23.45247966,25.51763574,1.73422948,0,0,0,0
15.065,2.99901804,3.10039959,49.22204388,0.42114978,0.95935641,-0.33367225,11.04722197,-14.9592841,5.03750814,-20.3205613,10.21078182,9.26657019,0,-0.9707062,-3.03321277,22.25534309,-23.46735686,25.48602704,1.71282922,0,0,0,0
15.07,2.88892753,3.1824833,49.68859857,0.42432776,0.95900915,-0.3330536,10.93883907,-14.97141429,4.78573654,-20.66567677,10.8094798,9.12798336,0,-0.951683,-3.12152735,22.5976181,-23.53790204,25.48269521,1.80667324,0,0,0,0
15.075,2.79037447,3.25009412,50.14720931,0.42748966,0.95868913,-0.33238631,10.81652042,-14.9547202,4.52171667,-20.97771217,11.43981034,8.97678264,0,-0.91140436,-3.2259321,22.9192912,-23.63516104,25.46197843,1.90125416,0,0,0,0
15.08,2.71090599,3.32765006,50.61298042,0.43061225,0.95843497,-0.33173465,10.66799165,-14.94798901,4.10724919,-21.27976545,12.04523387,8.93794268,0,-0.90063855,-3.32590933,23.30056899,-23.7217199,25.41124424,1.87860314,0,0,0,0
15.085,2.62218784,3.37279382,51.06246109,0.43370518,0.9581779,-0.33099274,10.54222524,-14.89685818,3.78507031,-21.54934942,12.65011767,8.73514826,0,-0.82292916,-3.4434801,23.59644819,-23.85558396,25.35738481,1.97371824,0,0,0,0
15.09,2.55454424,3.399791,51.51975298,0.43676906,0.9579722,-0.33023195,10.39826335,-14.81996369,3.37630867,-21.78349851,13.2162758,8.53366247,0,-0.73347789,-3.58694757,23.8865302,-24.00032099,25.29561558,2.03922962,0,0,0,0
15.095,2.49694096,3.42086059,51.96622277,0.43979295,0.9578043,-0.32941604,10.24761568,-14.72452699,2.96439817,-21.99177312,13.77132782,8.33648853,0,-0.62875055,-3.73414684,24.16175355,-24.17218852,25.21731289,2.10174883,0,0,0,0
15.1,2.44878532,3.43291533,52.40375123,0.44277849,0.95767205,-0.32855717,10.09208352,-14.6086221,2.55663645,-22.17327711,14.31324589,8.13201976,0,-0.507294,-3.88720094,24.41965889,-24.36816317,25.1242482,2.17019888,0,0,0,0
15.105,2.41516405,3.43110916,52.84004963,0.44572159,0.95758736,-0.32765605,9.92725025,-14.46943132,2.11975359,-22.32054082,14.81583615,7.91895589,0,-0.36576228,-4.05573629,24.64919612,-24.58622662,25.01838896,2.23506818,0,0,0,0
15.11,2.39993112,3.40891852,53.27918028,0.44862514,0.95754706,-0.32671899,9.7504587,-14.30277076,1.64255746,-22.42322034,15.2612425,7.70349225,0,-0.19616585,-4.24982266,24.8380984,-24.83262995,24.90772075,2.30890207,0,0,0,0
15.115,2.38886551,3.39007557,53.70653747,0.45147218,0.95753639,-0.32572598,9.57454521,-14.12694686,1.20715716,-22.51570409,15.70813348,7.49197161,0,-0.01584064,-4.43219581,25.01966875,-25.10538492,24.77829718,2.38811908,0,0,0,0
15.12,2.39563778,3.34868302,54.13808329,0.4542732,0.9575678,-0.32469311,9.3882442,-13.92432272,0.73541107,-22.55896034,16.08968974,7.27981675,0,0.19889061,-4.6419591,25.14529811,-25.40917796,24.64580339,2.47371462,0,0,0,0
15.125,2.42485773,3.27635205,54.55897103,0.45705256,0.95762424,-0.32357363,9.21496006,-13.67479226,0.28974242,-22.57877541,16.43557536,7.09087565,0,0.45894415,-4.8934472,25.19008336,-25.75266011,24.49084472,2.65716569,0,0,0,0
15.13,2.44352282,3.2346963,54.98437709,0.45972143,0.95772009,-0.32245669,9.02137663,-13.46182849,-0.15881869,-22.58131989,16.7704362,6.89849912,0,0.70704616,-5.09039236,25.27338981,-26.11272193,24.33319388,2.72171054,0,0,0,0
15.135,2.48767157,3.14823021,55.40193805,0.46236737,0.95782299,-0.32123904,8.8544117,-13.19474265,-0.59490117,-22.56422222,17.05852646,6.7518948,0,1.02155878,-5.3460885,25.24504143,-26.52259358,24.15951193,2.92343807,0,0,0,0
15.14,2.53332742,3.0987206,55.82830543,0.46491536,0.95799331,-0.32004704,8.64622096,-12.95785562,-1.03916283,-22.52180573,17.31930929,6.60830595,0,1.29960162,-5.54812165,25.29486745,-26.93676768,23.95737908,2.93246983,0,0,0,0
15.145,2.59963036,2.99997115,56.24328827,0.46742329,0.95815425,-0.31874853,8.48234711,-12.67571214,-1.48767714,-22.47233681,17.53361541,6.5469772,0,1.6552713,-5.80765743,25.21695728,-27.40354044,23.73923883,3.07681264,0,0,0,0
15.15,2.6632419,2.94274667,56.673904,0.46982988,0.95837067,-0.31747679,8.27248745,-12.42633175,-1.93094581,-22.39727509,17.73635619,6.45636661,0,1.98062386,-6.01054935,25.20081483,-27.88280708,23.5105243,3.07312752,0,0,0,0
15.155,2.74126303,2.8623174,57.1045686,0.47217762,0.95859822,-0.31614843,8.0805567,-12.15497307,-2.3836785,-22.31132521,17.90308797,6.41883084,0,2.34617985,-6.23581969,25.13191244,-28.39338238,23.25735337,3.08440188,0,0,0,0
15.16,2.81245888,2.75850457,57.52089323,0.47446247,0.95879427,-0.31474672,7.94251821,-11.88631556,-2.84352204,-22.24772133,18.06278079,6.48836347,0,2.77880025,-6.47057598,24.95292166,-28.95499322,22.98712118,3.20163942,0,0,0,0
15.165,2.90609109,2.69892733,57.9558405,0.47668519,0.95908866,-0.31339365,7.72452704,-11.61873113,-3.28594296,-22.13625837,18.18243784,6.46071865,0,3.14628927,-6.67101163,24.85939746,-29.50230486,22.68848594,3.09785614,0,0,0,0
15.17,2.9843878,2.59737641,58.38019192,0.47883862,0.95931483,-0.31196042,7.59165191,-11.3587132,-3.77459169,-22.06527679,18.29857715,6.58239853,0,3.60665301,-6.884291,24.65548691,-30.10453155,22.38206054,3.09293708,0,0,0,0
15.175,3.08378458,2.54512732,58.82129068,0.48094407,0.95965008,-0.3105806,7.36563207,-11.09503223,-4.21622857,-21.92866252,18.37841777,6.5893453,0,4.00144403,-7.06608424,24.50790349,-30.69302388,22.0394315,2.92611486,0,0,0,0
15.18,3.17707868,2.47404807,59.26138324,0.48298897,0.95995685,-0.30916848,7.17929401,-10.8349908,-4.68452278,-21.80884954,18.44604442,6.65312756,0,4.44300285,-7.2462244,24.311214,-31.31177407,21.68730002,2.75125159,0,0,0,0
15.185,3.24493582,2.39548281,59.69183978,0.4849662,0.96021517,-0.30771028,7.05540834,-10.61321398,-5.20057809,-21.74508088,18.54314167,6.85049946,0,4.92912726,-7.401225,24.05485679,-31.95577945,21.30856546,2.5689581,0,0,0,0
15.19,3.34196131,2.36109424,60.13667796,0.4869247,0.96059363,-0.30631935,6.82402457,-10.36503344,-5.64360019,-21.58816343,18.58013429,6.88042998,0,5.34962818,-7.54670948,23.81851801,-32.58029707,20.90101157,2.27364243,0,0,0,0
15.195,3.39668597,2.30112282,60.57576047,0.48879354,0.96087824,-0.30488024,6.69352958,-10.16704048,-6.15339058,-21.51339759,18.6573126,7.06257055,0,5.83840036,-7.65111466,23.55599085,-33.23198022,20.47056828,1.90888552,0,0,0,0
15.2,3.48698163,2.2782225,61.02546564,0.49066135,0.96127144,-0.30347991,6.46504493,-9.9292721,-6.59164909,-21.35324285,18.67278032,7.07821034,0,6.27444995,-7.77233541,23.26110574,-33.86635271,20.02582405,1.51616023,0,0,0,0
15.205,3.55014387,2.23955014,61.47558637,0.49246092,0.9616159,-0.30205607,6.29176302,-9.71484702,-7.04114154,-21.22809737,18.70097972,7.12170322,0,6.75104499,-7.86267597,22.9550057,-34.50889552,19.55930009,1.03392106,0,0,0,0
15.21,3.56324058,2.21658916,61.91252012,0.49416501,0.9619279,-0.30062681,6.1695327,-9.57469617,-7.51450088,-21.16026514,18.77395479,7.28073075,0,7.23587219,-7.87525781,22.6412398,-35.14733409,19.03816869,0.40311622,0,0,0,0
15.215,3.63012431,2.20032722,62.37133485,0.49589662,0.96230755,-0.29921508,5.97306439,-9.35915161,-7.94245585,-21.02018171,18.77328954,7.25967881,0,7.70350648,-7.95465443,22.26797017,-35.77830183,18.54769722,-0.16183256,0,0,0,0
15.22,3.62966077,2.18670675,62.81449856,0.49751512,0.96262692,-0.29779729,5.85538571,-9.22301125,-8.3532612,-20.95041606,18.83449434,7.30081413,0,8.19305332,-7.93710412,21.91100315,-36.39931287,17.99294596,-0.93457359,0,0,0,0
15.225,3.64574643,2.18444634,63.26672096,0.49911836,0.96297856,-0.29639511,5.70792233,-9.06942642,-8.76051413,-20.85796161,18.85963551,7.29410309,0,8.67027597,-7.93586958,21.51039303,-37.00876068,17.44657194,-1.71072103,0,0,0,0
15.23,3.65492418,2.18460917,63.72116633,0.50067686,0.96332834,-0.29500016,5.56727756,-8.91917316,-9.14264175,-20.76883333,18.88401124,7.24644821,0,9.1498131,-7.9235962,21.08346391,-37.60382605,16.89517929,-2.54102462,0,0,0,0
15.235,3.66299765,2.19101373,64.17663961,0.50219984,0.96367606,-0.29361228,5.43264659,-8.77038422,-9.51134961,-20.69489205,18.8983622,7.16110311,0,9.62450606,-7.90355196,20.63270132,-38.18693231,16.34946155,-3.421944,0,0,0,0
15.24,3.64950054,2.20946584,64.62555041,0.50367424,0.96403648,-0.29225238,5.29735239,-8.64589643,-9.84943564,-20.61277883,18.92805028,7.06654721,0,10.08589728,-7.85202002,20.15301665,-38.73978627,15.79500073,-4.36676013,0,0,0,0
15.245,3.64287079,2.23217245,65.07654027,0.50511402,0.9643928,-0.29089635,5.16794323,-8.51545225,-10.18161051,-20.55015494,18.94307002,6.93444607,0,10.53921939,-7.80361375,19.65096461,-39.27777845,15.26983904,-5.33064953,0,0,0,0
15.25,3.62237861,2.26567564,65.51953295,0.50651514,0.96476006,-0.28957204,5.03592391,-8.40095019,-10.48510841,-20.48264398,18.96656176,6.78753656,0,10.97386299,-7.73359912,19.11883491,-39.78476852,14.75717639,-6.32512076,0,0,0,0
15.255,3.60276343,2.30287024,65.95924045,0.50788292,0.96512538,-0.28826009,4.90909732,-8.28635305,-10.77744439,-20.42586233,18.9835264,6.61415511,0,11.39539821,-7.66170575,18.56273594,-40.26722373,14.28090932,-7.31962119,0,0,0,0
15.26,3.58528182,2.34299332,66.39309296,0.50921593,0.96548937,-0.28696498,4.78677418,-8.17067619,-11.05783362,-20.3775645,18.99082866,6.41957779,0,11.80244329,-7.58947463,17.98030491,-40.72520695,13.85277576,-8.29270534,0,0,0,0
15.265,3.55879462,2.39215205,66.81633589,0.51052067,0.96585761,-0.28569114,4.66473216,-8.06596078,-11.31333129,-20.33074656,19.00654296,6.20944241,0,12.18736283,-7.50294579,17.36987053,-41.15263691,13.46052439,-9.24435757,0,0,0,0
15.27,3.53184068,2.44316249,67.23009275,0.51179561,0.96622546,-0.28444358,4.54494465,-7.96254753,-11.55692465,-20.28429483,19.0167294,5.98881795,0,12.55482877,-7.41603535,16.72785026,-41.551833,13.13138052,-10.13582575,0,0,0,0
15.275,3.50177182,2.49618636,67.63192316,0.51304213,0.96658957,-0.28321459,4.42955642,-7.8629795,-11.78477085,-20.23928908,19.02558473,5.75943401,0,12.90585896,-7.32543527,16.05471796,-41.92534166,12.85942991,-10.96153303,0,0,0,0
15.28,3.46620079,2.55339201,68.02388933,0.51425142,0.96695071,-0.28201856,4.31953712,-7.77235727,-11.99710818,-20.20273827,19.04000593,5.51645153,0,13.23555605,-7.2277969,15.35271871,-42.26955283,12.65072008,-11.69797156,0,0,0,0
15.285,3.4309316,2.60422283,68.39897641,0.51543226,0.96730403,-0.28083887,4.21669313,-7.67988141,-12.19641966,-20.15652613,19.04311215,5.28776632,0,13.55483279,-7.13613538,14.61230714,-42.59110393,12.51087066,-12.33530492,0,0,0,0
15.29,3.3867389,2.66041225,68.76589993,0.51656508,0.96764468,-0.27968266,4.12644145,-7.60294511,-12.38694033,-20.13399449,19.0527098,5.03305615,0,13.85420871,-7.03027266,13.85149808,-42.88858866,12.43944251,-12.87246975,0,0,0,0
15.295,3.34232415,2.71340961,69.1144105,0.51767549,0.96798935,-0.27855615,4.03495601,-7.52733077,-12.56841255,-20.09426713,19.05879396,4.81823321,0,14.13578847,-6.93251361,13.04573966,-43.15897779,12.42287438,-13.28298452,0,0,0,0
15.3,3.28483329,2.7463468,69.45983961,0.51872055,0.96828187,-0.27743695,3.9861851,-7.45803506,-12.72178856,-20.08137357,19.06058966,4.52570879,0,14.42715962,-6.81712596,12.2452712,-43.41429137,12.48404265,-13.62205824,0,0,0,0
15.305,3.22592881,2.79798923,69.78405762,0.51974172,0.96860924,-0.27636826,3.91073242,-7.40702365,-12.89495809,-20.04783001,19.05973586,4.32836088,0,14.67146054,-6.70105689,11.39632956,-43.63505904,12.57709502,-13.84259793,0,0,0,0
15.31,3.15484411,2.82708946,70.09898418,0.52071068,0.96888888,-0.27530686,3.87685557,-7.36399916,-13.04967681,-20.03492855,19.06157827,4.10919822,0,14.92570328,-6.57696947,10.53541765,-43.83838116,12.72669852,-13.97191571,0,0,0,0
15.315,3.0824362,2.84355232,70.40310769,0.52164813,0.96914306,-0.27426603,3.85789706,-7.32051745,-13.19486279,-20.01992099,19.05860045,3.88566985,0,15.17581178,-6.45652783,9.65587912,-44.02675436,12.91914573,-14.00683217,0,0,0,0
15.32,3.02925573,2.83804605,70.7077502,0.5225666,0.96936257,-0.27323216,3.85499812,-7.24848449,-13.33258543,-20.00558767,19.05393931,3.63897032,0,15.42987079,-6.36468334,8.77542694,-44.20345513,13.15717923,-13.94321213,0,0,0,0
15.325,2.92718277,2.85074688,70.98550415,0.52342433,0.96961755,-0.2722488,3.85268167,-7.2456586,-13.46790047,-19.98480617,19.03619823,3.45449426,0,15.63287304,-6.20823848,7.87293422,-44.31795226,13.3739604,-13.88132364,0,0,0,0
15.33,2.87796204,2.82010834,71.26837515,0.52429897,0.96978798,-0.27124365,3.88250391,-7.17047167,-13.60521878,-19.97847838,19.03177497,3.23361496,0,15.87350266,-6.13585285,6.96025753,-44.45888992,13.6634134,-13.66442513,0,0,0,0
15.335,2.80422812,2.79299111,71.53652516,0.52512908,0.96997538,-0.27028306,3.9136066,-7.1269861,-13.7297326,-19.95957787,19.00906623,3.02469238,0,16.0793426,-6.02851103,6.04747074,-44.55162431,13.93843901,-13.44978209,0,0,0,0
15.34,2.72464247,2.76211558,71.79326515,0.52593527,0.97014876,-0.26934056,3.95425927,-7.09443025,-13.85474261,-19.94499674,18.99871514,2.84274694,0,16.26561828,-5.91445059,5.13340979,-44.617037,14.21460658,-13.21229853,0,0,0,0
15.345,2.65992458,2.7077524,72.05652943,0.52673095,0.97030999,-0.26842774,3.99823724,-7.03680787,-13.98749214,-19.90230977,18.94708806,2.64713968,0,16.45255809,-5.82255939,4.23738901,-44.6616961,14.50859382,-12.91453289,0,0,0,0
15.35,2.58971201,2.66555425,72.30112442,0.52750532,0.97045639,-0.26753379,4.04681982,-6.99817745,-14.11425715,-19.88683404,18.9439015,2.48093585,0,16.6028144,-5.71825617,3.33925278,-44.68169658,14.78997677,-12.63861137,0,0,0,0
15.355,2.53087074,2.60842629,72.55518609,0.52826559,0.97060096,-0.26667465,4.08845855,-6.94132338,-14.25274612,-19.83959163,18.8988045,2.30562903,0,16.74563948,-5.6262957,2.46973989,-44.67957904,15.0765563,-12.32824079,0,0,0,0
15.36,2.4689822,2.56217316,72.79345451,0.52900798,0.970731,-0.26584092,4.13217827,-6.8995778,-14.38873576,-19.81589256,18.89491443,2.16094276,0,16.85372666,-5.52432266,1.60715203,-44.65475067,15.35088278,-12.04789853,0,0,0,0
15.365,2.41868526,2.50655979,73.03639055,0.5297309,0.97085401,-0.26503739,4.17126928,-6.84388552,-14.53422647,-19.77402777,18.86681762,2.01651221,0,16.95042917,-5.43765941,0.76353503,-44.61219459,15.63138893,-11.73157121,0,0,0,0
15.37,2.36715376,2.45093257,73.27079811,0.53043031,0.97097256,-0.26426203,4.21203079,-6.79385312,-14.67902629,-19.7340053,18.84763748,1.88030806,0,17.02222816,-5.3458677,-0.06192261,-44.54065651,15.89638855,-11.432335,0,0,0,0
15.375,2.32437738,2.39218261,73.50579579,0.53108624,0.97107092,-0.26352146,4.24789705,-6.73746373,-14.82449772,-19.68586547,18.81518675,1.74997544,0,17.08550106,-5.26254215,-0.86903364,-44.46850988,16.16354834,-11.12020474,0,0,0,0
15.38,2.29506839,2.32612519,73.73530176,0.53173605,0.97116199,-0.26279544,4.28700993,-6.66604985,-14.97194949,-19.6354948,18.78709969,1.61702505,0,17.13085913,-5.19829832,-1.65943753,-44.37095316,16.43430234,-10.79523521,0,0,0,0
15.385,2.2687801,2.25816846,73.96392866,0.53234109,0.97124051,-0.26210349,4.3219416,-6.59358664,-15.11471488,-19.5751803,18.74013376,1.48080215,0,17.16519731,-5.13570878,-2.42933538,-44.26630384,16.70050693,-10.46629615,0,0,0,0
15.39,2.238465,2.1978883,74.1774014,0.53291694,0.97130064,-0.26142092,4.36677715,-6.53594619,-15.25137233,-19.54346833,18.73002048,1.36167893,0,17.17425749,-5.06813407,-3.19330253,-44.14450872,16.94887644,-10.15856251,0,0,0,0
15.395,2.18863662,2.13465351,74.38932322,0.53344903,0.9713577,-0.26077607,4.41226435,-6.50069231,-15.38373762,-19.49597847,18.70604111,1.25909454,0,17.16962776,-4.9731174,-3.92826391,-43.99579461,17.17221663,-9.87314477,0,0,0,0
15.4,2.19641239,2.07290056,74.60704321,0.53401134,0.97138942,-0.26014081,4.44360865,-6.406066,-15.53910078,-19.46283221,18.6905262,1.13641268,0,17.14903034,-4.95303763,-4.64686332,-43.86505852,17.43416866,-9.52027088,0,0,0,0
